"Name","Total","Provisioned","InUse","Datacenter"
"su4a_1_ds0","1.999755859375","1.37832977622747","0.419657707214355","PCS-WOK1"
"su6d_1_ds0","3.280029296875","2.7448844909668","1.4438533782959","PCS-WOK1"
"Test_Netapp_0","1.5","0.386675834655762","0.386675834655762","PCS-WOK1"
"Test_SVC_0","0.488037109375","0.46479606628418","0.46479606628418","PCS-WOK1"
"Test_Netapp_1","1.5","0.243121147155762","0.243121147155762","PCS-WOK1"
"su6d_1_dsInfra","0.488037109375","0.380427695810795","0.0810728073120117","PCS-WOK1"
"spsp_1_ds0","4.7998046875","1.52962207794189","0.438648223876953","PCS-WOK1"
"spsp_1_dsInfra","0.48828125","0.000928878784179688","0.000928878784179688","PCS-WOK1"
"isse_1_ds0","2.499755859375","2.19397163391113","0.780954360961914","PCS-WOK1"
"isse_1_ds1","2.499755859375","2.00196075439453","1.29138278961182","PCS-WOK1"
"isse_1_ds2","2.5","2.24229145050049","1.30358028411865","PCS-WOK1"
"isse_1_ds3","2.499755859375","2.12417697906494","2.05117893218994","PCS-WOK1"
"isse_1_ds4","2.499755859375","2.31541061401367","0.87925910949707","PCS-WOK1"
"isse_1_ds5","2.499755859375","2.08120250608772","2.05161190032959","PCS-WOK1"
"isse_1_ds6","2.499755859375","0.0597209930419922","0.0274477005004883","PCS-WOK1"
"su4a-1-DS-1","1.999755859375","1.04647064208984","0.313125610351563","PCS-HOU1"
"su6d_2_bc0","2.497802734375","1.4910784624517","0.843403816223145","PCS-HOU1"
"Test_Dstore_Netapp_01","0.999755859375","0.608449935913086","0.591975212097168","PCS-HOU1"
"Test_Dstore_Netapp_02","1.099853515625","0.635699272155762","0.635699272155762","PCS-HOU1"
"Test_Dstore_SVC_01","0.999755859375","0.489215850830078","0.489215850830078","PCS-HOU1"
"Test_Dstore_SVC_02","0.999755859375","0.538041114807129","0.538041114807129","PCS-HOU1"
"isse_2_ds0","2.499755859375","2.24663925170898","0.723156929016113","PCS-HOU1"
